,id,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,asin,product_title,price,product_star_rating,ratings,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume_in_past_month,has_variations,delivery_category,review_id,review_title,comment,review_star_rating,product_asin,date,sentiment
38,39,0.095,0.709,0.197,0.9243,0.01485931035131216,0.05708547309041023,0.9280552864074707,B0D2NPWBXV,iPhone Charger Fast Charging 6Pack [3/3/6/6/6/10 FT] Apple MFi Certified Lightning Cable iPhone Charger Cord Compatible with iPhone 14 13 12 11 Pro Max XR XS X 8 7 6 Plus SE and More - Colorful,8.98,5.0,49.0,False,False,True,False,1000.0,False,Free delivery with minimum order,R14P907FOLU9X8,Cute and fits with my case on!,"I have a pink and pastel aesthetic and I am always losing wires so I wanted to buy a bulk of them for a good price.
The colors are better than the pictures! They are such soft blue, purple, pink, green and even the white one!
They match everything so well!
It fits with a case on! I was surprised and I’m not struggling to plug it in or take it out!
Price is great for the amount, quality, and length. My picky iPhone had no problem connecting like other wires. No annoying “accessory not supported”.
I don’t like wires too long or short, this length works well!
Def will purchase again other techs from them!",5,B0D2NPWBXV,2024-09-03,Positive
39,40,0.064,0.721,0.215,0.9393,0.002303333720192313,0.006434131413698196,0.9912625551223755,B0D2NPWBXV,iPhone Charger Fast Charging 6Pack [3/3/6/6/6/10 FT] Apple MFi Certified Lightning Cable iPhone Charger Cord Compatible with iPhone 14 13 12 11 Pro Max XR XS X 8 7 6 Plus SE and More - Colorful,8.98,5.0,49.0,False,False,True,False,1000.0,False,Free delivery with minimum order,R15CKLJJFXFH9B,Pretty colors,"I love these chargers. The colors are so pretty and the quality is  amazing! They charge my phone very quickly and hold the charge. You don’t have to worry about these chargers, breaking or frame because the quality is on point. I went through so many chargers and I’m very happy that I found these. I won’t have to worry about continuing to buy new chargers. The quality and the color choices are my favorite part.",5,B0D2NPWBXV,2024-09-09,Positive
40,41,0.059,0.743,0.198,0.9408,0.00304338033311069,0.013701573945581913,0.9832550287246704,B0CCYNY9XY,"Ailun 3 Pack Screen Protector for iPhone 15 Pro [6.1 inch] + 3 Pack Camera Lens Protector with Installation Frame,Case Friendly Tempered Glass Film,[9H Hardness] - HD [6 Pack]",6.2,4.5,76390.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R2HMVA6IDLPGNA,Bought before an amazing screen protector brand,I've purchased from this screen protector brand multiple times and they never disappoint. I love them! They do there job well and fit just as listed. I love the camera protectors provided also. They protrude slightly out so they crack easily but they work if your a careful person. You can go with no camera protector in my opinion but they don't interfere with picture so it's not a problem for me! I enjoy these a lot. There instructions make the process very simple for applying the protector to your screen. Everything needed for a screen protector application is provided in the kits! Would definitely recommend to anybody looking.,5,B0CCYNY9XY,2024-08-24,Positive
41,42,0.039,0.785,0.176,0.9769,0.052676837891340256,0.11016889661550522,0.8371542692184448,B0CCYNY9XY,"Ailun 3 Pack Screen Protector for iPhone 15 Pro [6.1 inch] + 3 Pack Camera Lens Protector with Installation Frame,Case Friendly Tempered Glass Film,[9H Hardness] - HD [6 Pack]",6.2,4.5,76390.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R23G4Y763HX8CA,Just wow!,"I've stayed away from screen protectors for decades.  I remember trying one of those ZAGG screen protectors years and years ago.  They were really difficult to apply(well) and they looked like crap because you'd get at least a few bubbles under the protector.  Since then, I just stayed away from them as I don't really drop my phone much and am not careless with my phones in general.

I just upgraded to the 15 Pro from my 11 Pro and although I never cracked my 11, the screen did have scratches and 1 small gouge in it so I reluctantly decided to try another screen protector.  I gotta say that I was amazed with this product.  Having the frame to just drop the screen protector into and for it to adhere itself to the phone, perfectly centered.  It was amazing! And the fact that it comes with 3 sets with camera lens protectors, just an overall amazing value!  I'm pretty impressed with how far the technology and come with these screen protectors.",5,B0CCYNY9XY,2024-08-15,Positive
42,43,0.0,0.838,0.162,0.5399,0.0020082793198525906,0.010772478766739368,0.9872192144393921,B0D7FVQ1ZB,"Apple EarPods Headphones with Lightning Connector, Wired Ear Buds for iPhone with Built-in Remote to Control Music, Phone Calls, and Volume",19.88,4.6,4859.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R25W5VL4ACW3RB,"good quality, loud and real apple product!!",This is such good quality and it’s really loud and  everything works with it and it’s a real apple product!!,5,B0D7FVQ1ZB,2024-08-20,Positive
43,44,0.0,0.543,0.457,0.9595,0.001954793930053711,0.012849736958742142,0.9851953983306885,B0D7FVQ1ZB,"Apple EarPods Headphones with Lightning Connector, Wired Ear Buds for iPhone with Built-in Remote to Control Music, Phone Calls, and Volume",19.88,4.6,4859.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R1X94CKNDSF9QE,Great product. Why empty your wallet for wireless?,"A great affordable product. Sound is wonderful, and it's nice to have the controls within easy reach. Get this and use the money you saved over the wireless option on a nice meal.",5,B0D7FVQ1ZB,2024-09-05,Positive
44,45,0.0,0.776,0.224,0.8658,0.030819809064269066,0.1291772425174713,0.8400029540061951,B0D7FVQ1ZB,"Apple EarPods Headphones with Lightning Connector, Wired Ear Buds for iPhone with Built-in Remote to Control Music, Phone Calls, and Volume",19.88,4.6,4859.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R69JCO59OYYZH,"Great Sound, but Tangling and Muffled Over Time","These Apple wired earphones offer clear, loud sound and are a solid choice for high-quality audio. They do have some drawbacks, though: the cables often tangle and can become muffled over time. Despite these issues, they provide great value for their price.",4,B0D7FVQ1ZB,2024-09-07,Positive
45,46,0.108,0.583,0.308,0.9184,0.0026383467484265566,0.009098476730287075,0.9882631897926331,B0D7FVQ1ZB,"Apple EarPods Headphones with Lightning Connector, Wired Ear Buds for iPhone with Built-in Remote to Control Music, Phone Calls, and Volume",19.88,4.6,4859.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R2WF4M6K5JD3HN,real apple product???,"they work great, very loud and the mic works perfect i love screaming in everyone’s ears on facetime. way lighter then my airpods too and slot more comfortable. i prefer these to my airpods cuz they don’t die and they’re just over all better",5,B0D7FVQ1ZB,2024-09-06,Positive
46,47,0.125,0.805,0.071,-0.2973,0.5979530215263367,0.33397313952445984,0.0680738016963005,B0D7FVQ1ZB,"Apple EarPods Headphones with Lightning Connector, Wired Ear Buds for iPhone with Built-in Remote to Control Music, Phone Calls, and Volume",19.88,4.6,4859.0,False,False,True,False,10000.0,False,Free delivery with minimum order,RVIRF80DR5JYN,"No batteries, better microphone, inexpensive","I've owned the wireless ones, really you need more than one set while the other recharges. They are easy to lose and my callers often said the audio wasn't good. None of those issues with these.",5,B0D7FVQ1ZB,2024-09-07,Negative
47,48,0.087,0.749,0.164,0.9459,0.002260882407426834,0.023326527327299118,0.9744126200675964,B0D9H39JL7,25W USB C Charger iPhone Charger Fast Charging 2Pack 25W Type C Wall Charger Block with 6FT Long USB C to Lightning Cable Compatible with for iPhone 14Pro/13 Pro/12/12 Pro Max/11/XS Max/XS/XR/X/8,7.51,4.6,290.0,False,False,True,False,10000.0,False,Free delivery with minimum order,RRDTE5XXXU0IA,Great Product,"I recently purchased the USB C Charger iPhone Charger Fast Charging 2Pack, and I couldn’t be happier! Here’s why:

Lightning-Fast Charging: The 20W USB-C wall charger delivers lightning-fast charging speeds. It’s a game-changer for my iPhone 14 Pro – no more waiting around for hours!
Quality Build: The charger block feels sturdy and well-made. I appreciate the attention to detail, especially with the foldable prongs for easy storage.
Long Cable, No Tangles: The 6FT USB-C to Lightning cable is just the right length. It reaches comfortably from the wall outlet to my desk, and it doesn’t tangle like some other cables I’ve used.
Universal Compatibility: I’ve tested it with my iPhone 13 Pro, 12, and even my older iPhone 8 – flawless performance across the board.
Peace of Mind: Knowing that it’s Apple MFi certified gives me peace of mind. No more pesky warning messages during charging!
Overall, this bundle is a fantastic investment. Whether you’re upgrading your charging setup or need a reliable spare, the USB C Charger iPhone Charger Fast Charging 2Pack won’t disappoint. Highly recommended!",5,B0D9H39JL7,2024-07-29,Positive
48,49,0.0,0.804,0.196,0.8979,0.0066152834333479404,0.05483129993081093,0.9385533928871155,B0D9H39JL7,25W USB C Charger iPhone Charger Fast Charging 2Pack 25W Type C Wall Charger Block with 6FT Long USB C to Lightning Cable Compatible with for iPhone 14Pro/13 Pro/12/12 Pro Max/11/XS Max/XS/XR/X/8,7.51,4.6,290.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R1EKG27IFXQD2F,Quick to charge. Great replacement.,"Durability seems to be pretty good. I've had it for a week. It's a replacement from my old charger. It is quick to charge my old ipod and iphone. Performance is as expected of a charger. It doesn't get hot or heat up like previous ones I've purchased.
I'd say it is worth its value for how much I purchased it for.",5,B0D9H39JL7,2024-09-04,Positive
49,50,0.024,0.764,0.212,0.9381,0.0021341911051422358,0.01881556026637554,0.9790502190589905,B0D9H39JL7,25W USB C Charger iPhone Charger Fast Charging 2Pack 25W Type C Wall Charger Block with 6FT Long USB C to Lightning Cable Compatible with for iPhone 14Pro/13 Pro/12/12 Pro Max/11/XS Max/XS/XR/X/8,7.51,4.6,290.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R1MS1GJ9RSLTE1,Reliable,"I recently purchased this USB-C iPhone charger and have been thoroughly impressed. The charging speed is noticeably faster compared to my previous cables, which is a big plus when I'm in a rush. The build quality feels solid, with a sturdy, tangle-resistant design that should hold up well over time. It’s also long enough to give me some flexibility when using my phone while it charges. Overall, it’s a great value for the price and does exactly what it promises.",5,B0D9H39JL7,2024-08-25,Positive
50,51,0.079,0.805,0.116,0.4587,0.015953417867422104,0.054878346621990204,0.9291682243347168,B0D9H39JL7,25W USB C Charger iPhone Charger Fast Charging 2Pack 25W Type C Wall Charger Block with 6FT Long USB C to Lightning Cable Compatible with for iPhone 14Pro/13 Pro/12/12 Pro Max/11/XS Max/XS/XR/X/8,7.51,4.6,290.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R3FH7YOKGS6ZAN,One of the more reliable chargers so far,"I have had Samsung phone for a long time. Ever since I moved to iPhone, the after market charger have always been poor quality, until I came across this one. I have been using this for a couple of weeks now. It’s fast charging and the charging adapter doesn’t get hot like others. Also the cable quality is very good and the length is perfect, not too long and not too. Great for taking on trips.",5,B0D9H39JL7,2024-08-31,Positive
51,52,0.071,0.705,0.224,0.9325,0.0034615802578628063,0.028061646968126297,0.9684767723083496,B0D9H39JL7,25W USB C Charger iPhone Charger Fast Charging 2Pack 25W Type C Wall Charger Block with 6FT Long USB C to Lightning Cable Compatible with for iPhone 14Pro/13 Pro/12/12 Pro Max/11/XS Max/XS/XR/X/8,7.51,4.6,290.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R1FQ8B6EBCXJWV,Excelente cargador para iPhone,"This iPhone charger has exceeded my expectations in all aspects. From the first moment, it feels robust and well built. The cable is long enough to allow me to use my phone comfortably while it is charging, and the connectors fit securely without loosening.

As for the loading speed, it's impressive. I've noticed that my iPhone charges faster than with other chargers I've tried in the past. In addition, it does not heat up excessively, which is a great advantage to avoid any damage to the device.",5,B0D9H39JL7,2024-08-18,Positive
52,53,0.049,0.764,0.187,0.7688,0.0014009815640747547,0.01575062982738018,0.9828484058380127,B0D9H39JL7,25W USB C Charger iPhone Charger Fast Charging 2Pack 25W Type C Wall Charger Block with 6FT Long USB C to Lightning Cable Compatible with for iPhone 14Pro/13 Pro/12/12 Pro Max/11/XS Max/XS/XR/X/8,7.51,4.6,290.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R19WCLQKGNU5LD,Best 2 Pack!,"Just got this pack to have more charges around my house. They’re good and durable. They charge really quick and the length it’s long so it’s really nice to use.
If you need new chargers I highly recommend you getting this pack.",5,B0D9H39JL7,2024-08-05,Positive
