,review_id,review_title,review_comment,review_star_rating,review_link,review_author,review_author_avatar,review_images,review_video,review_date,is_verified_purchase,reviewed_product_asin,helpful_vote_statement,review_video.stream_url,review_video.closed_captions_url,review_video.thumbnail_url
22,R14QOQCNNYXZAA,This is a very good product. Kudos!,"Hey Reviewers!  The Larsa Selfie Light is Remarkable. It does have 3, well actually 4(mix in all lights) different light fixtures, with high(very high), medium and low lighting. It does work great with my laptop and I have been using it almost every night since receiving the selfie light. I have not use it for my camera yet yall but it does come with two different attachment pieces(one for laptop, and the other piece for your camera and your camera). The best part overall when I say it lasts for hours and no need for charging, I mean it. The Lara light comes with 4 green buttons to show if it needs to be charge, since I had the selfie light I have been using it for over 5-6 hours and 3 more green lights still going strong. Once again, Kudos!",5,https://www.amazon.com/gp/customer-reviews/R14QOQCNNYXZAA,Honeysuckle32114,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 15, 2024",False,B0D6NKMVMP,,,,
23,R1ALOXMHGLPDRQ,Good,"Easy to use, user-friendly, easy to install, good light and different light mode, easy to charge, easy to store and comes with a bag to store it, my only issue is using the selfie camera on the iPhone, the clip will block it unless you move it to one side or the other Which makes the light not distribute evenly",4,https://www.amazon.com/gp/customer-reviews/R1ALOXMHGLPDRQ,Isabelle ,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/3136f918-ac44-4568-a138-9ed14850b71a._CR0,27.0,279,279_SX48_.jpg",[],,"Reviewed in the United States on July 16, 2024",False,B0D6NKMVMP,,,,
24,R25ZUN4UBRC8CY,Perfect tempered glass for iPhone 15 Pro Max,"This is the first time I've bought a product with few reviews because its ads drew me in. I usually only choose products with lots of reviews when I shop because I need more real customer feedback to help me make a decision. Next I'll tell you what I really feel about using this product.

It really does cover the entire screenwith no gaps, and the black edges aren't visible on the screen, making the screen protector look like it's invisible.
The installation was as advertised and very easy, which impressed me.
Super clear, vivid colors, smooth, touch sensitive are all as advertised.

It does seem to be of better quality and sturdier than what I've used before. But I'm skeptical about the advertised ability to protect a phonefrom a 10ft drop without damage, which is almost impossible. I've seen almost every other brand advertised the same way, I'd rather suggest advertising the actual height, no one in this world is stupid.

The reason why I would still give this product five stars is because this iPhone 15 Pro Max screen protector is definitely considered high quality and it is better than any brand of tempered glass I have ever used before. It's worth every penny you pay for it, and I'm sure you'll have the same opinion as me when you get the product.",5,https://www.amazon.com/gp/customer-reviews/R25ZUN4UBRC8CY,Dominic,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",['https://m.media-amazon.com/images/I/81f6fD+-q6L._SY88.jpg'],,"Reviewed in the United States on July 21, 2024",True,B0D7Q55LT3,,,,
25,R2TUXFSVCU4AVG,"Best screen protectors, Top customer service","I purchased this screen protector for my iPhone 15 Pro Max. It's just so much better compared to my previous screen protector. It looks very good quality and totally exceeds the value that $9.99 should be worth, it should be worth $20.

The screen protector itself is top notch, it's very smooth and sturdy, never feels fragile and covers the entire screen while still being compatible with cases. I've had it for almost a week so far and there are no scratches and the colors are incredibly clear. It's almost invisible unless you look closely, it blends in with the screen and it's not too much of a stretch to say it's a second screen to the iPhone 15 Pro Max.(My previous screen protector looks like a fragile piece of glass that has not been processed in any way and has never been edge-to-edge.)

I have always hated applying screen protectors. No matter how careful you are, there will always be bubbles somewhere and the screen protector will be slightly off from where you want it. I was pleasantly surprised how easy it was to install, the included installation tools and detailed instructions made the whole process very easy, and there were no bubbles or warping issues. I am very happy with this product, it works and is a great value.",5,https://www.amazon.com/gp/customer-reviews/R2TUXFSVCU4AVG,Kirk Agosto,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","['https://m.media-amazon.com/images/I/610B+QQAX8L._SY88.jpg', 'https://m.media-amazon.com/images/I/61QBFal6dML._SY88.jpg', 'https://m.media-amazon.com/images/I/61oX46JwgRL._SY88.jpg']",,"Reviewed in the United States on July 18, 2024",True,B0D7Q55LT3,One person found this helpful,,,
26,R10US09O0G9ZOM,Very satisfied with my purchase! Highest Quality.,"I broke my previous thin screen protector and repalced with this iphone 15 pro max screen protector. I followed the manual they provided and set up the screen protector easily. It covers edge-to-edge. The clarity and brightness are both perfect at least I didnt notice any change on the display especially when I played games. The most amazing part is its durability. The next day I started to use this product, my kid dropped my phone from kitchen counter. Thanks to the screen protector, the screen remained unscathed. The protector absorbed the impact effectively.  I have to say I'm very satisified with this iphone 15 pro max screen protector.",5,https://www.amazon.com/gp/customer-reviews/R10US09O0G9ZOM,Li Kunyang,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","['https://m.media-amazon.com/images/I/716YGNN48rL._SY88.jpg', 'https://m.media-amazon.com/images/I/71B-l2SOm8L._SY88.jpg', 'https://m.media-amazon.com/images/I/71EmRlwPHaL._SY88.jpg']",,"Reviewed in the United States on July 19, 2024",True,B0D7Q55LT3,,,,
27,R1H3QZIUK7PFW2,Smooth and Clear: Perfect Screen Protector for iPhone 15 Pro Max,"my iPhone 15 Pro Max is always with me, so protecting its screen is a top priority. This HD screen protector is amazing! It seamlessly covers the entire screen edge, providing full protection without any gaps.

The best part is how incredibly smooth the screen protector is. Swiping and tapping feels just like the original screen, making everything from note-taking to scrolling through social media so much more enjoyable. Plus, the crystal-clear quality ensures that the high-definition display looks amazing.",5,https://www.amazon.com/gp/customer-reviews/R1H3QZIUK7PFW2,L,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 22, 2024",True,B0D7Q55LT3,,,,
28,R3NIX4WUW1WCP8,Thoroughly impressed with this iPhone 15 Pro Max Screen Protector,"Got a new phone so I bought a case and this iPhone 15 pro max screen protector. I am totally impressed with the quality and performance. It arrvied fast with legit fancy package. The package came with clear instructions and all the necessary tools, including a cleaning cloth and dust stickers. Within minutes, I had a perfectly aligned screen protector on my iPhone without any bubbles or misalignment. In addition, it covers the entire flat surface of the iPhone 15 Pro Max screen with no gaps to the edges. HD quality and touch sensitivity are also on point.

I bought this one also because they offer a one-year warranty. Overall good value, amazing product! I highly recommend.",5,https://www.amazon.com/gp/customer-reviews/R3NIX4WUW1WCP8,Connie Leclerc,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","['https://m.media-amazon.com/images/I/714eFqPtswL._SY88.jpg', 'https://m.media-amazon.com/images/I/71VMLUeOuML._SY88.jpg', 'https://m.media-amazon.com/images/I/71fD+QqiQgL._SY88.jpg']",,"Reviewed in the United States on July 19, 2024",True,B0D7Q55LT3,,,,
29,R10E6PPRHTOI6Z,Reliable screen protector for my daughter,"I bought this iphone 15 pro max screen protector together with OPXYL’s Magsafe case. It worked perfectly together with the case. My daughter installed the screen protector by herself fast and easily. Once applied, the screen is incredibly smooth and clear, making her phone easy to use for both schoolwork and relaxation. Despite her phone enduring a few accidental drops while hurrying between classes, this protector has kept the screen completely undamaged. It’s reassuring to know that her device is protected even with her hectic lifestyle. The quality of this screen protector is top-notch, providing excellent scratch resistance and drop protection.",5,https://www.amazon.com/gp/customer-reviews/R10E6PPRHTOI6Z,Ryan Zhang,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/460fa261-2513-43f3-af28-ef6ac7cbd683._CR0,0,375,375_SX48_.jpg",[],,"Reviewed in the United States on July 23, 2024",True,B0D7Q55LT3,,,,
30,RH6KJZUBSOQQ6,You need this if you also struggle putting on screen protectors,"As someone who really sucks at putting on screen protectors, this handy little tool made it so much easier. I've put my phone next to my keys, my dogs, my coffee cups, and it has shielded my screen from all damages. I play Genshin and TFT a lot and so far the control has not been compromised. The field of view is not limited at all by the screen since it only has a very thin outline. I haven't got the chance to claim the warranty since it's still perfectly protecting my phone but it's just an extra layer of comfort to know the screen protector has a whole year warranty on it. My biggest concern was installation but the tool kit made it super self-explanatory but if you ever have any questions, the customer service is quick and helpful. Overall a great product and I would recommend to my friends & fam who need a good quality protector for their iPhone 15 Pro Max.",5,https://www.amazon.com/gp/customer-reviews/RH6KJZUBSOQQ6,DK9002,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","['https://m.media-amazon.com/images/I/618WZaFn3iL._SY88.jpg', 'https://m.media-amazon.com/images/I/71nE0QXm8XL._SY88.jpg']",,"Reviewed in the United States on July 21, 2024",True,B0D7Q55LT3,,,,
31,R3FIL5CEAJK8S8,Best iPhone screen protector I have ever used,"This iphone 15 pro max screen protector is the best one ever. It’s very easy to install on the iPhone, rigid enough to protect the screen from falling and that one year warranty gives me the peace of mind. The screen fully supports the high resolution and brightness of iPhone",5,https://www.amazon.com/gp/customer-reviews/R3FIL5CEAJK8S8,Empyongle,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","['https://m.media-amazon.com/images/I/710qNHJKa9L._SY88.jpg', 'https://m.media-amazon.com/images/I/71MRznoZlRL._SY88.jpg', 'https://m.media-amazon.com/images/I/71V+tAlB4RL._SY88.jpg']",,"Reviewed in the United States on July 21, 2024",True,B0D7Q55LT3,,,,
